Zipcode,Rural Percent,Urban Percent
17315,38.82,61.18
17316,68.99,31.01
17317,0,100
17318,0,100
17319,6.3,93.7
17320,68.95,31.05
17321,100,0
17322,68.9,31.1
17324,92.18,7.82
17325,40.61,59.39
17327,64.44,35.56
17329,100,0
17331,18.64,81.36
17339,71.22,28.78
17340,39.75,60.25
17343,100,0
17344,0,100
17345,14.95,85.05
17347,9.32,90.68
17349,31.66,68.34
17350,42.65,57.35
17352,100,0
17353,100,0
17355,14.94,85.06
17356,18.66,81.34
17360,71.62,28.38
17361,0.1,99.9
17362,67.56,32.44
17363,47.77,52.23
17364,77.22,22.78
17365,100,0
17366,26.5,73.5
17368,33.05,66.95
17370,22.26,77.74
17371,0,100
17372,100,0
17401,0,100
17402,0.63,99.37
17403,4.84,95.16
17404,3.57,96.43
17406,25.19,74.81
17407,6.79,93.21
17408,5.02,94.98
17501,0,100
17502,50.28,49.72
17505,67.17,32.83
17507,0,100
17508,0,100
17509,69.81,30.19
17512,3.08,96.92
17516,70.37,29.63
17517,20.99,79.01
17518,100,0
17519,51.57,48.43
17520,0,100
17522,18.77,81.23
17527,47.38,52.62
17529,64.58,35.42
17532,100,0
17535,68.35,31.65
17536,100,0
17538,0,100
17540,25.72,74.28
17543,9.58,90.42
17545,41.93,58.07
17547,16.03,83.97
17550,0,100
17551,9.44,90.56
17552,14.17,85.83
17554,2.45,97.55
17555,91.63,8.37
17557,35.48,64.52
17560,50.49,49.51
17562,61.36,38.64
17563,100,0
17565,97.95,2.05
17566,63.59,36.41
17569,39.06,60.94
17570,0,100
17572,76.63,23.37
17576,0,100
17578,19.52,80.48
17579,28.21,71.79
17581,0,100
17582,53.8,46.2
17584,8.83,91.17
17601,0.95,99.05
17602,3.1,96.9
17603,3.34,96.66
17606,0,100
17701,11.25,88.75
17702,24.06,75.94
17721,1,99
17723,100,0
17724,100,0
17727,100,0
17728,78.95,21.05
17729,100,0
17730,5.45,94.55
17731,100,0
17737,45.61,54.39
17739,100,0
17740,51.08,48.92
17742,100,0
17744,78.27,21.73
17745,18.94,81.06
17747,100,0
17748,10.67,89.33
17749,100,0
17750,100,0
17751,55.29,44.71
17752,48.28,51.72
17754,43.88,56.12
17756,53.36,46.64
17758,100,0
17760,100,0
17762,23.46,76.54
17763,100,0
17764,100,0
17765,100,0
17767,0,100
17768,100,0
17771,100,0
17772,100,0
17774,100,0
17776,100,0
17777,48.48,51.52
17778,100,0
17779,42.98,57.02
17801,35.92,64.08
17810,41.19,58.81
17812,100,0
17813,100,0
17814,100,0
17815,24.46,75.54
17820,72.26,27.74
17821,50.33,49.67
17822,0,100
17823,100,0
17824,100,0
17827,100,0
17829,100,0
17830,100,0
17832,2.71,97.29
17834,0.28,99.72
17835,100,0
17836,100,0
17837,25.07,74.93
17840,100,0
17841,100,0
17842,91.78,8.22
17844,55.96,44.04
17845,100,0
17846,100,0
17847,24.65,75.35
17850,0,100
17851,3.9,96.1
17853,100,0
17855,100,0
17856,78.28,21.72
17857,24.25,75.75
17859,74.34,25.66
17860,99.75,0.25
17861,100,0
17862,100,0
17864,100,0
17865,100,0
17866,12.23,87.77
17867,100,0
17868,0,100
17870,24.7,75.3
17872,21.48,78.52
17876,13.19,86.81
17878,100,0
17880,100,0
17881,9.19,90.81
17884,100,0
17885,100,0
17886,12.63,87.37
17887,0.22,99.78
17888,35.58,64.42
17889,85.63,14.37
17901,15.38,84.62
17920,100,0
17921,33.79,66.21
17922,39.91,60.09
17923,100,0
17925,100,0
17929,3.86,96.14
17930,20.38,79.62
17931,0.71,99.29
17933,0,100
17934,11.94,88.06
17935,5.58,94.42
17936,3.54,96.46
17938,100,0
17941,100,0
17943,19.21,80.79
17944,7.8,92.2
17945,1.67,98.33
17946,99.24,0.76
17948,6.8,93.2
17949,0,100
17951,0,100
17952,100,0
17953,100,0
17954,0,100
17957,0,100
17959,100,0
17960,100,0
17961,30.14,69.86
17963,62.84,37.16
17964,100,0
17965,2.52,97.48
17967,100,0
17968,100,0
17970,0.65,99.35
17972,29.58,70.42
17974,0,100
17976,24.58,75.42
17978,100,0
17979,100,0
17980,32.92,67.08
17981,100,0
17982,100,0
17983,100,0
17985,100,0
18011,31.56,68.44
18013,39.5,60.5
18014,36.61,63.39
18015,2.03,97.97
18016,0,100
18017,0.82,99.18
18018,0,100
18020,3,97
18030,8.03,91.97
18031,19.01,80.99
18032,0,100
18034,15.31,84.69
18035,43.98,56.02
18036,36.98,63.02
18037,0,100
18038,45.49,54.51
18040,7.18,92.82
18041,36.82,63.18
18042,6.94,93.06
18045,1.08,98.92
18046,0,100
18049,11.14,88.86
18051,23.38,76.62
18052,0.04,99.96
18053,82.65,17.35
18054,59.37,40.63
18055,33.75,66.25
18056,19.94,80.06
18058,82.42,17.58
18059,0,100
18062,8.66,91.34
18063,8.39,91.61
18064,10.75,89.25
18066,100,0
18067,20.54,79.46
18068,0,100
18069,18.46,81.54
18070,61.43,38.57
18071,37.88,62.12
18072,20.5,79.5
18073,35.06,64.94
18074,64.31,35.69
18076,0.45,99.55
18077,100,0
18078,9.13,90.87
18079,9.63,90.37
18080,26.66,73.34
18081,100,0
18083,0,100
18085,0,100
18086,11.56,88.44
18087,0,100
18088,18.27,81.73
18091,30.9,69.1
18092,54.82,45.18
18101,0,100
18102,0,100
18103,1.16,98.84
18104,1.15,98.85
18105,0,100
18106,1.36,98.64
18109,0.06,99.94
18195,0,100
18201,2.69,97.31
18202,10.59,89.41
18210,17.95,82.05
18211,100,0
18212,100,0
18214,100,0
18216,6.84,93.16
18218,0,100
18219,0,100
18220,100,0
18221,24.68,75.32
18222,41.82,58.18
18223,67.83,32.17
18224,16,84
18225,0,100
18229,55.64,44.36
18230,47.73,52.27
18231,0.37,99.63
18232,0,100
18234,0,100
18235,56.44,43.56
18237,8.81,91.19
18239,0,100
18240,53.12,46.88
18241,100,0
18242,100,0
18244,45.02,54.98
18245,100,0
18246,100,0
18248,100,0
18249,70.04,29.96
18250,21.65,78.35
18251,47.83,52.17
18252,41,59
18254,15.27,84.73
18255,100,0
18256,100,0
18301,10.85,89.15
18302,60.58,39.42
18321,4.03,95.97
18322,35.17,64.83
18323,100,0
18324,57.28,42.72
18325,100,0
18326,83.48,16.52
18327,1.43,98.57
18328,99.64,0.36
18330,6.42,93.58
18331,58.36,41.64
18332,79.22,20.78
18333,100,0
18334,24.86,75.14
18335,34.97,65.03
18336,17.88,82.12
18337,36.14,63.86
18340,100,0
18342,100,0
18343,100,0
18344,16.58,83.42
18346,32.02,67.98
18347,100,0
18349,100,0
18350,91.04,8.96
18351,100,0
18352,72.31,27.69
18353,50.72,49.28
18354,100,0
18355,85.39,14.61
18356,97.06,2.94
18357,100,0
18360,32.95,67.05
18370,100,0
18371,100,0
18372,23.99,76.01
18403,11.85,88.15
18405,100,0
18407,19.77,80.23
18411,23.04,76.96
18413,100,0
18414,76.01,23.99
18415,100,0
18417,100,0
18419,72.64,27.36
18420,100,0
18421,33.02,66.98
18424,100,0
18425,100,0
18426,100,0
18427,100,0
18428,98.68,1.32
18430,100,0
18431,58.5,41.5
18433,39.06,60.94
18434,0.41,99.59
18435,100,0
18436,100,0
18437,100,0
18438,100,0
18439,100,0
18441,100,0
18443,100,0
18444,79.28,20.72
18445,100,0
18446,100,0
18447,20.51,79.49
18451,100,0
18452,0,100
18453,100,0
18454,100,0
18455,100,0
18456,87.23,12.77
18457,100,0
18458,100,0
18459,100,0
18460,100,0
18461,100,0
18462,100,0
18463,100,0
18464,100,0
18465,100,0
18466,9.89,90.11
18469,100,0
18470,100,0
18471,60.29,39.71
18472,100,0
18473,23.03,76.97
18503,0,100
18504,1.36,98.64
18505,2.81,97.19
18507,0.04,99.96
18508,0.54,99.46
18509,0,100
18510,0,100
18512,0.18,99.82
18517,2.39,97.61
18518,0,100
18519,0,100
18602,100,0
18603,22.2,77.8
18610,48.56,51.44
18612,32.89,67.11
18614,100,0
18615,100,0
18616,100,0
18617,15.44,84.56
18618,56.68,43.32
18619,100,0
18621,100,0
18622,100,0
18623,100,0
18624,100,0
18625,100,0
18626,100,0
18628,100,0
18629,100,0
18630,100,0
18631,3.89,96.11
18632,100,0
18634,5.52,94.48
18635,60.86,39.14
18636,100,0
18640,5.86,94.14
18641,0,100
18642,1.61,98.39
18643,21.01,78.99
18644,26.85,73.15
18651,7.23,92.77
18653,100,0
18655,100,0
18656,100,0
18657,71.41,28.59
18660,100,0
18661,100,0
18701,0,100
18702,7.51,92.49
18704,0.93,99.07
18705,0,100
18706,4.25,95.75
18707,31.1,68.9
18708,18.46,81.54
18709,0,100
18801,100,0
18810,30.51,69.49
18812,100,0
18814,100,0
18816,100,0
18817,100,0
18818,100,0
18821,18.82,81.18
18822,59.53,40.47
18823,100,0
18824,100,0
18825,100,0
18826,100,0
18828,100,0
18829,100,0
18830,100,0
18831,100,0
18832,70.97,29.03
18833,100,0
18834,100,0
18837,100,0
18840,20.28,79.72
18842,100,0
18843,100,0
18844,100,0
18845,100,0
18846,100,0
18847,56.89,43.11
18848,56.01,43.99
18850,100,0
18851,100,0
18853,100,0
18854,100,0
18901,2.12,97.88
18902,12.48,87.52
18912,51.28,48.72
18913,100,0
18914,4.51,95.49
18915,0,100
18917,0,100
18920,100,0
18923,23.45,76.55
18925,23.47,76.53
18929,6.13,93.87
18930,100,0
18932,0,100
18935,0,100
18936,0,100
18938,48.36,51.64
18940,12.62,87.38
18942,100,0
18944,23.96,76.04
18947,56.4,43.6
18950,100,0
18951,24.45,75.55
18954,0,100
18955,18.11,81.89
18960,24.97,75.03
18962,0,100
18964,0,100
18966,0,100
18969,10.67,89.33
18970,0,100
18972,88.95,11.05
18974,0.03,99.97
18976,0,100
18977,4.08,95.92
18980,100,0
19001,0,100
19002,0,100
19003,0,100
19004,0,100
19006,0,100
19007,0,100
19008,0,100
19009,0,100
19010,0,100
19012,0,100
19013,0,100
19014,0,100
19015,0,100
19017,0,100
19018,0,100
19020,0,100
19021,0,100
19022,0,100
19023,0,100
19025,0,100
19026,0,100
19027,0,100
19029,0,100
19030,0,100
19031,0,100
19032,0,100
19033,0,100
19034,0,100
19035,0,100
19036,0,100
19038,0,100
19040,0,100
19041,0,100
19043,0,100
19044,0,100
19046,0,100
19047,0,100
19050,0,100
19053,0,100
19054,0,100
19055,0,100
19056,0,100
19057,0,100
19060,0,100
19061,0,100
19063,0.64,99.36
19064,0,100
19066,0,100
19067,0.02,99.98
19070,0,100
19072,0,100
19073,2.44,97.56
19074,0,100
19075,0,100
19076,0,100
19078,0,100
19079,0,100
19081,0,100
19082,0,100
19083,0,100
19085,0,100
19086,0,100
19087,0,100
19090,0,100
19094,0,100
19095,0,100
19096,0,100
19102,0,100
19103,0,100
19104,0,100
19106,0,100
19107,0,100
19109,0,100
19111,0,100
19112,0,100
19113,0,100
19114,0,100
19115,0,100
19116,0,100
19118,0,100
19119,0,100
19120,0,100
19121,0,100
19122,0,100
19123,0,100
19124,0,100
19125,0,100
19126,0,100
19127,0,100
19128,0,100
19129,0,100
19130,0,100
19131,0,100
19132,0,100
19133,0,100
19134,0,100
19135,0,100
19136,0,100
19137,0,100
19138,0,100
19139,0,100
19140,0,100
19141,0,100
19142,0,100
19143,0,100
19144,0,100
19145,0,100
19146,0,100
19147,0,100
19148,0,100
19149,0,100
19150,0,100
19151,0,100
19152,0,100
19153,0,100
19154,0,100
19301,1.31,98.69
19310,43.64,56.36
19311,6.76,93.24
19312,2.19,97.81
19316,18.28,81.72
19317,32.15,67.85
19319,0,100
19320,12.57,87.43
19330,92.29,7.71
19333,0,100
19335,2.41,97.59
19341,0,100
19342,3.28,96.72
19343,46.05,53.95
19344,41.77,58.23
19345,0,100
19348,11.22,88.78
19350,24.36,75.64
19352,20.78,79.22
19355,14.19,85.81
19358,0,100
19362,74.5,25.5
19363,34.45,65.55
19365,37,63
19367,7.02,92.98
19372,0,100
19373,0,100
19374,11.66,88.34
19375,66.35,33.65
19380,1.4,98.6
19382,5.38,94.62
19383,0,100
19390,13.9,86.1
19401,0,100
19403,2.12,97.88
19405,0,100
19406,0,100
19422,0,100
19425,22.21,77.79
19426,5.02,94.98
19428,0,100
19435,100,0
19436,0,100
19437,0,100
19438,7.74,92.26
19440,2.04,97.96
19442,0,100
19444,0,100
19446,0.55,99.45
19453,0,100
19454,0,100
19456,0,100
19457,14.4,85.6
19460,5.72,94.28
19462,0,100
19464,0.96,99.04
19465,20.31,79.69
19468,0.14,99.86
19472,100,0
19473,22.53,77.47
19474,0,100
19475,17.57,82.43
19477,0,100
19492,22.59,77.41
19501,11.37,88.63
19503,7.01,92.99
19504,75.95,24.05
19505,42.37,57.63
19506,100,0
19507,100,0
19508,36.23,63.77
19510,13.1,86.9
19511,100,0
19512,38.2,61.8
19518,18.08,81.92
19519,0,100
19520,77.07,22.93
19522,51.99,48.01
19523,100,0
19525,6.85,93.15
19526,38.44,61.56
19529,100,0
19530,38.28,61.72
19533,31.62,68.38
19534,100,0
19535,100,0
19536,100,0
19538,100,0
19539,73.57,26.43
19540,52.37,47.63
19541,64.55,35.45
19542,0,100
19543,58.61,41.39
19544,2.55,97.45
19545,0,100
19547,64.97,35.03
19549,12.88,87.12
19550,100,0
19551,47.3,52.7
19554,100,0
19555,43.98,56.02
19559,100,0
19560,16.64,83.36
19562,1.75,98.25
19564,100,0
19565,29.55,70.45
19567,35.67,64.33
19601,0.15,99.85
19602,0.03,99.97
19604,0,100
19605,3.25,96.75
19606,8.36,91.64
19607,3,97
19608,13.73,86.27
19609,0,100
19610,0.18,99.82
19611,0,100
19701,3.4,96.6
19702,0.4,99.6
19703,0,100
19706,100,0
19707,4.85,95.15
19709,23.47,76.53
19710,100,0
19711,2.28,97.72
19713,0,100
19716,0,100
19717,0,100
19720,0.19,99.81
19730,14.63,85.37
19731,100,0
19732,100,0
19733,0,100
19734,44.36,55.64
19735,100,0
19736,43.75,56.25
19801,0,100
19802,0,100
19803,2.01,97.99
19804,0,100
19805,0,100
19806,0,100
19807,37.22,62.78
19808,0,100
19809,0,100
19810,0,100
19901,8.93,91.07
19902,0,100
19904,14.97,85.03
19930,2.42,97.58
19931,100,0
19933,57.54,42.46
19934,34.63,65.37
19936,0,100
19938,66.95,33.05
19939,43.15,56.85
19940,63.4,36.6
19941,100,0
19943,48.74,51.26
19944,15.32,84.68
19945,51.92,48.08
19946,42.62,57.38
19947,51.94,48.06
19950,96.22,3.78
19951,69.01,30.99
19952,56.48,43.52
19953,100,0
19954,72.2,27.8
19955,100,0
19956,59.09,40.91
19958,31.73,68.27
19960,47.64,52.36
19962,2.6,97.4
19963,26.88,73.12
19964,100,0
19966,29.28,70.72
19967,0.85,99.15
19968,59.22,40.78
19970,9.58,90.42
19971,3.13,96.87
19973,33.19,66.81
19975,56.13,43.87
19977,16.04,83.96
19979,25.16,74.84
20001,0,100
20002,0,100
20003,0,100
20004,0,100
20005,0,100
20006,0,100
20007,0,100
20008,0,100
20009,0,100
20010,0,100
20011,0,100
20012,0,100
20015,0,100
20016,0,100
20017,0,100
20018,0,100
20019,0,100
20020,0,100
20024,0,100
20032,0,100
20036,0,100
20037,0,100
20045,0,100
20052,0,100
20053,0,100
20057,0,100
20064,0,100
20105,11.18,88.82
20106,100,0
20109,0.56,99.44
20110,0,100
20111,0.61,99.39
20112,5.13,94.87
20115,100,0
20117,100,0
20118,100,0
20119,100,0
20120,2.16,97.84
20121,1.32,98.68
20124,28.83,71.17
20129,87.38,12.62
20130,100,0
20132,49.57,50.43
20135,100,0
20136,1.64,98.36
20137,98.01,1.99
20139,100,0
20141,54.56,45.44
20143,100,0
20144,100,0
20147,0,100
20148,3.79,96.21
20151,0.15,99.85
20152,2.74,97.26
20155,5.43,94.57
20158,40.42,59.58
20164,0,100
20165,0,100
20166,12.9,87.1
20169,24.27,75.73
20170,0,100
20171,0,100
20175,24.79,75.21
20176,9.51,90.49
20180,72.9,27.1
20181,82.34,17.66
20184,100,0
20186,34.21,65.79
20187,24.52,75.48
20190,0,100
20191,0,100
20194,0,100
20197,100,0
20198,100,0
20202,0,100
20204,0,100
20228,0,100
20230,0,100
20240,0,100
20245,0,100
20260,0,100
20307,0,100
20317,0,100
20319,0,100
20373,0,100
20390,0,100
20405,0,100
20418,0,100
20427,0,100
20506,0,100
20510,0,100
20520,0,100
20535,0,100
20540,0,100
20551,0,100
20553,0,100
20560,0,100
20565,0,100
20566,0,100
20593,0,100
20601,18.55,81.45
20602,1.32,98.68
20603,0.02,99.98
20606,100,0
20607,20.84,79.16
20608,100,0
20609,100,0
20611,100,0
20612,100,0
20613,55.98,44.02
20615,100,0
20616,10.43,89.57
20617,100,0
20618,100,0
20619,16.84,83.16
20620,42.9,57.1
20621,100,0
20622,100,0
20623,3.17,96.83
20624,100,0
20625,100,0
20626,100,0
20628,100,0
20629,0,100
20630,100,0
20632,100,0
20634,12.76,87.24
20636,77.5,22.5
20637,97.03,2.97
20639,77.44,22.56
20640,38.01,61.99
20645,100,0
20646,42.91,57.09
20650,65.47,34.53
20653,14.86,85.14
20657,9.4,90.6
20658,100,0
20659,69.98,30.02
20660,100,0
20662,100,0
20664,83.43,16.57
20667,26.32,73.68
20670,5.03,94.97
20674,100,0
20675,59.19,40.81
20676,81.17,18.83
20677,100,0
20678,52.07,47.93
20680,100,0
20684,100,0
20685,52.02,47.98
20686,9.31,90.69
20687,100,0
20688,0,100
20689,87.37,12.63
20690,100,0
20692,100,0
20693,100,0
20695,7.74,92.26
20701,0,100
20705,1.24,98.76
20706,0,100
20707,0.25,99.75
20708,0.63,99.37
20710,0,100
20711,76.67,23.33
20712,0,100
20714,6.26,93.74
20715,0.2,99.8
20716,2.84,97.16
20720,0.17,99.83
20721,0,100
20722,0,100
20723,0.16,99.84
20724,1.04,98.96
20732,7.56,92.44
20733,15.04,84.96
20735,3.81,96.19
20736,45.05,54.95
20737,0,100
20740,0,100
20742,0,100
20743,0,100
20744,0,100
20745,0,100
20746,0,100
20747,0,100
20748,0,100
20751,7.04,92.96
20754,50.68,49.32
20755,0,100
20758,95.98,4.02
20759,21.76,78.24
20762,0,100
20763,0,100
20764,0,100
20765,0,100
20769,0.03,99.97
20770,0.1,99.9
20772,11.56,88.44
20774,2.81,97.19
20776,100,0
20777,29.75,70.25
20778,26.63,73.37
20779,85.45,14.55
20781,0,100
20782,0,100
20783,0,100
20784,0,100
20785,0,100
20794,0,100
20812,0,100
20814,0,100
20815,0,100
20816,0,100
20817,0,100
20818,0,100
20832,0,100
20833,35.63,64.37
20837,20.19,79.81
20838,100,0
20839,100,0
20841,15.51,84.49
20842,100,0
20850,0,100
20851,0,100
20852,0,100
20853,0,100
20854,0.5,99.5
20855,8.74,91.26
20860,20.91,79.09
20861,49.71,50.29
20862,100,0
20866,4.04,95.96
20868,53.92,46.08
20871,16.29,83.71
20872,15.58,84.42
20874,3.35,96.65
20876,3.35,96.65
20877,0,100
20878,1.36,98.64
20879,0,100
20880,0,100
20882,24.57,75.43
20886,0,100
20895,0,100
20896,0,100
20899,0,100
20901,0,100
20902,0,100
20903,0,100
20904,0,100
20905,1.09,98.91
20906,0,100
20910,0,100
20912,0,100
21001,10.62,89.38
21005,2.18,97.82
21009,0,100
21010,100,0
21012,0,100
21013,74.02,25.98
21014,0,100
21015,14.86,85.14
21017,0,100
21028,100,0
21029,12.52,87.48
21030,10.56,89.44
21031,0,100
21032,33.18,66.82
21034,100,0
21035,70.84,29.16
21036,82.36,17.64
21037,3.78,96.22
21040,0,100
21042,9.86,90.14
21043,0,100
21044,0,100
21045,0,100
21046,0,100
21047,15.38,84.62
21048,35.39,64.61
21050,16.12,83.88
21051,100,0
21052,0,100
21053,98.76,1.24
21054,16.87,83.13
21056,100,0
21057,70.72,29.28
21060,0.02,99.98
21061,0,100
21071,34,66
21074,37.7,62.3
21075,0,100
21076,0,100
21077,0,100
21078,15.73,84.27
21082,100,0
21084,71.07,28.93
21085,8.75,91.25
21087,42.27,57.73
21090,0,100
21093,0.74,99.26
21102,54.74,45.26
21104,53.01,46.99
21105,100,0
21108,5.4,94.6
21111,97.94,2.06
21113,1.11,98.89
21114,0,100
21117,4.36,95.64
21120,100,0
21122,2.23,97.77
21128,0,100
21130,0,100
21131,47.33,52.67
21132,100,0
21133,2.11,97.89
21136,15.96,84.04
21140,0,100
21144,2.09,97.91
21146,0,100
21152,49.59,50.41
21153,58.82,41.18
21154,100,0
21155,78.32,21.68
21156,50.56,49.44
21157,33.88,66.12
21158,48.34,51.66
21160,100,0
21161,100,0
21162,9.3,90.7
21163,32.74,67.26
21201,0,100
21202,0,100
21204,0,100
21205,0,100
21206,0,100
21207,0,100
21208,0.76,99.24
21209,0,100
21210,0,100
21211,0,100
21212,0,100
21213,0,100
21214,0,100
21215,0,100
21216,0,100
21217,0,100
21218,0,100
21219,2.24,97.76
21220,0.27,99.73
21221,1.79,98.21
21222,0,100
21223,0,100
21224,0,100
21225,0,100
21226,3.06,96.94
21227,0,100
21228,0,100
21229,0,100
21230,0,100
21231,0,100
21234,0,100
21236,0,100
21237,0,100
21239,0,100
21240,0,100
21244,2.32,97.68
21250,0,100
21251,0,100
21252,0,100
21286,2.78,97.22
21401,2.09,97.91
21402,0,100
21403,0,100
21405,61.76,38.24
21409,0,100
21502,14.85,85.15
21520,100,0
21521,30.2,69.8
21522,100,0
21523,63.29,36.71
21524,31.63,68.37
21529,18.7,81.3
21530,100,0
21531,100,0
21532,31.24,68.76
21536,100,0
21538,100,0
21539,43.35,56.65
21540,13.85,86.15
21541,100,0
21542,100,0
21543,5.71,94.29
21545,100,0
21550,66.75,33.25
21555,100,0
21557,97.73,2.27
21561,99.2,0.8
21562,22.76,77.24
21601,27.52,72.48
21607,100,0
21610,100,0
21612,100,0
21613,17.74,82.26
21617,56.75,43.25
21619,31.77,68.23
21620,44.35,55.65
21622,100,0
21623,100,0
21624,100,0
21625,100,0
21626,100,0
21627,100,0
21628,100,0
21629,50.07,49.93
21631,100,0
21632,49.79,50.21
21634,100,0
21635,100,0
21636,100,0
21638,49.41,50.59
21639,100,0
21640,100,0
21641,100,0
21643,100,0
21644,100,0
21645,100,0
21647,100,0
21648,100,0
21649,100,0
21650,100,0
21651,100,0
21652,100,0
21653,100,0
21654,100,0
21655,100,0
21657,100,0
21658,100,0
21659,100,0
21660,100,0
21661,100,0
21662,100,0
21663,100,0
21664,100,0
21665,100,0
21666,23.9,76.1
21667,100,0
21668,100,0
21669,100,0
21671,100,0
21672,100,0
21673,99.08,0.92
21675,100,0
21676,100,0
21677,100,0
21678,100,0
21679,100,0
21701,9.85,90.15
21702,7.68,92.32
21703,7.99,92.01
21704,20.22,79.78
21705,0,100
21710,80.04,19.96
21711,100,0
21713,48.34,51.66
21714,0,100
21716,0,100
21717,64.81,35.19
21718,100,0
21719,23.45,76.55
21722,100,0
21723,100,0
21727,32.85,67.15
21733,85.47,14.53
21734,0,100
21737,45.27,54.73
21738,46.54,53.46
21740,11.87,88.13
21742,13.8,86.2
21746,0,100
21750,100,0
21754,29.24,70.76
21755,50.06,49.94
21756,100,0
21757,96.61,3.39
21758,62.71,37.29
21762,100,0
21766,100,0
21767,0,100
21769,37.74,62.26
21770,22.56,77.44
21771,44.69,55.31
21773,100,0
21774,11.01,88.99
21776,99.27,0.73
21777,100,0
21778,100,0
21779,100,0
21780,99.51,0.49
21781,100,0
21782,65.95,34.05
21783,45.83,54.17
21784,26.23,73.77
21787,38.29,61.71
21788,40.95,59.05
21790,100,0
21791,100,0
21793,15.41,84.59
21794,64.83,35.17
21795,33.78,66.22
21797,100,0
21798,51.22,48.78
21801,10.09,89.91
21802,0,100
21804,9.25,90.75
21810,74.74,25.26
21811,20.35,79.65
21813,98.18,1.82
21814,100,0
21817,31.25,68.75
21821,100,0
21822,87.62,12.38
21824,100,0
21826,3.62,96.38
21829,100,0
21830,57.87,42.13
21835,100,0
21837,100,0
21838,100,0
21840,100,0
21841,100,0
21842,1.28,98.72
21849,90.06,9.94
21850,100,0
21851,40.82,59.18
21853,36.44,63.56
21856,100,0
21861,100,0
21862,100,0
21863,100,0
21864,100,0
21865,100,0
21866,100,0
21867,100,0
21869,100,0
21871,96.05,3.95
21872,100,0
21874,100,0
21875,30.51,69.49
21890,0,100
21901,31.41,68.59
21902,16.35,83.65
21903,12.84,87.16
21904,45.81,54.19
21911,61.77,38.23
21912,100,0
21913,100,0
21914,12.55,87.45
21915,85.38,14.62
21916,100,0
21917,46.47,53.53
21918,87.49,12.51
21919,100,0
21920,6.61,93.39
21921,30.46,69.54
21930,100,0
22003,0,100
22015,0,100
22025,0.21,99.79
22026,0,100
22027,0,100
22030,0.13,99.87
22031,0,100
22032,0,100
22033,0,100
22035,0,100
22039,19.5,80.5
22041,0,100
22042,0,100
22043,0,100
22044,0,100
22046,0,100
22060,6.99,93.01
22066,13.26,86.74
22079,6.66,93.34
22101,0.56,99.44
22102,2.52,97.48
22124,0,100
22125,0,100
22134,6.03,93.97
22150,0,100
22151,0,100
22152,0,100
22153,0,100
22172,1.87,98.13
22180,0,100
22181,0,100
22182,0,100
22185,0,100
22191,0,100
22192,0.86,99.14
22193,0,100
22201,0,100
22202,0,100
22203,0,100
22204,0,100
22205,0,100
22206,0,100
22207,0,100
22209,0,100
22211,0,100
22213,0,100
22214,0,100
22301,0,100
22302,0,100
22303,0,100
22304,0,100
22305,0,100
22306,0,100
22307,0,100
22308,0,100
22309,0,100
22310,0,100
22311,0,100
22312,0,100
22314,0,100
22315,0,100
22401,1.17,98.83
22405,21.53,78.47
22406,44.45,55.55
22407,12.16,87.84
22408,7.81,92.19
22427,100,0
22432,100,0
22433,100,0
22435,100,0
22436,100,0
22437,100,0
22438,100,0
22443,54.31,45.69
22448,0,100
22454,100,0
22460,100,0
22469,100,0
22473,100,0
22476,100,0
22480,100,0
22482,100,0
22485,75.12,24.88
22488,100,0
22503,100,0
22504,100,0
22508,27.29,72.71
22509,100,0
22511,100,0
22514,100,0
22520,100,0
22529,100,0
22530,100,0
22534,100,0
22535,100,0
22538,100,0
22539,100,0
22542,100,0
22546,61.1,38.9
22548,100,0
22551,94.2,5.8
22553,37.71,62.29
22554,13.37,86.63
22556,10.94,89.06
22560,62.2,37.8
22567,100,0
22572,100,0
22576,100,0
